group	CADD_splice	spliceAI	MMsplicing_abs	Trap	dbscSNV_ADA_SCORE	dbscSNV_RF_SCORE	SPIDEX_dpsi_abs	SPIDEX_zscore_abs	maxscant_diff_abs
1	32.0	0.12	1.6989892969524383	0.963	0.9999	0.992	6.4452	2.656	3.69
0	17.14	0.03	1.0975041118884843	0.185	0.0007	0.027999999999999997	1.6605	1.781	2.379999999999999
1	32.0	0.38	0.5250907272051353	0.93	0.9951	0.922	1.9782	1.8940000000000001	0.7200000000000006
1	25.5	0.2	2.1238778328823624	0.925	0.9997	0.99	7.6066	2.755	3.25
1	33.0	0.01	0.7206098548254091	0.379	0.9848	0.8320000000000001	0.0078	0.022000000000000002	2.09
1	31.0	0.08	0.7049306353179521	0.312	0.9865	0.826	0.1184	0.537	1.0199999999999996
1	33.0	0.61	1.3252296190564512	0.54	0.4922	0.496	0.0147	0.07	1.7999999999999998
1	33.0	0.74	1.6541893978353954	0.9690000000000001	0.9999	0.996	7.2961	2.727	2.55
1	26.7	0.0	0.9891942589039248	0.7879999999999999	0.7317	0.628	0.0338	0.18600000000000003	1.33
0	6.602	0.58	3.9320338850307577	0.6679999999999999	0.0	0.0	11.2584	3.199	5.82
1	26.0	0.32	0.8421717680598393	0.867	1.0	0.9940000000000001	3.4021	2.238	2.37
0	24.2	0.04	0.2752047386950634	0.745	0.1729	0.434	0.0668	0.369	0.3599999999999994
1	33.0	0.03	0.8864659898036127	0.53	0.897	0.774	0.1068	0.469	1.1800000000000006
1	33.0	0.29	2.0731706739390368	0.909	1.0	1.0	0.294	0.8440000000000001	2.55
1	32.0	0.25	0.8407900725156495	0.8859999999999999	0.9914	0.904	2.7113	2.0909999999999997	1.5499999999999992
1	33.0	0.02	2.7618656302583915	0.937	1.0	0.98	0.9028	1.412	5.15
1	33.0	0.39	0.8307588151633465	0.937	0.9891	0.856	1.5658	1.8090000000000002	0.9299999999999996
1	27.1	0.09	0.7396756997551098	0.961	0.9991	0.968	1.4442	1.755	0.9299999999999996
1	32.0	0.02	0.5374311104176255	0.935	0.9868	0.884	0.997	1.469	0.5
1	27.6	0.1	0.6394281626568918	0.94	0.9966	0.91	0.4298	1.0170000000000001	1.97
1	26.5	0.83	2.632181727216659	0.541	NA	NA	4.6706	2.539	4.260000000000002
0	12.57	0.0	0.5660983984242375	0.7859999999999999	0.0024	0.06	0.0744	0.365	2.120000000000001
1	32.0	0.03	1.4376239135593512	0.971	0.9765	0.8320000000000001	0.8634	1.3869999999999998	1.91
0	7.379	0.06	0.9892239047076156	0.212	0.0003	0.048	0.1701	0.626	1.17
1	24.9	0.15	1.2646876511734249	0.907	0.988	0.868	1.3964	1.672	0.8099999999999996
1	33.0	0.5	1.1699583681820067	0.934	0.9998	0.996	0.1014	0.45299999999999996	2.420000000000001
1	28.5	0.0	0.7639962510722439	0.391	0.9154	0.616	0.1011	0.48700000000000004	0.8000000000000007
1	27.9	0.1	1.0006114245617237	0.907	0.6865	0.508	0.0397	0.217	1.5499999999999992
1	32.0	0.1	0.2966590349701185	0.3429999999999999	0.9337	0.848	0.6677	1.2429999999999999	1.36
1	32.0	0.01	0.5641895763814704	0.774	0.9509	0.68	0.0838	0.431	1.41
0	4.728	0.05	0.7811113719807434	0.755	0.0	0.062	0.3363	0.904	1.8200000000000005
1	31.0	0.0	0.5979017853394578	0.41200000000000003	0.988	0.8959999999999999	0.1437	0.601	1.049999999999999
0	12.83	0.0	0.1644795156249267	0.787	0.0	0.114	0.0416	0.258	0.8100000000000005
1	32.0	0.06	1.288756888679834	0.958	0.995	0.86	0.1905	0.6679999999999999	1.4499999999999993
0	20.2	0.0	0.7379523103990181	0.268	0.0	0.044000000000000004	0.2053	0.733	0.8000000000000007
1	24.2	0.25	0.7432322424936639	0.8759999999999999	0.9945	0.92	1.4261	1.746	0.7400000000000002
0	23.9	0.0	0.9017842067245426	0.919	0.34600000000000003	0.418	0.1887	0.701	0.0099999999999997
0	9.517000000000001	0.11	1.3066105161322394	0.341	0.0001	0.01	NA	NA	2.6
1	34.0	0.43	2.5961072918947985	0.875	1.0	0.992	2.7023	2.089	4.51
0	0.21	NA	0.4083459451489303	0.311	0.0	0.062	1.598	1.756	0.7099999999999991
1	33.0	0.17	1.028732932531881	0.465	0.9964	0.8079999999999999	0.0444	0.239	1.67
1	32.0	0.49	1.046931684979192	0.9209999999999999	1.0	0.996	9.7653	3.083	3.79
1	24.5	0.48	1.040435355807789	0.34	0.0139	0.062	4.5116	2.426	2.379999999999999
1	26.9	0.04	0.2324157064207167	0.34	0.9592	0.8759999999999999	0.0723	0.39	0.5400000000000009
1	23.9	0.87	2.5420774972465696	0.975	0.9989	0.94	9.7277	2.8939999999999997	4.1
1	32.0	0.01	0.024896506046958	0.406	0.9798	0.8959999999999999	0.2501	0.7759999999999999	0.7099999999999991
1	33.0	0.47	0.3429519752910672	0.615	0.9923	0.9159999999999999	0.6937	1.307	1.0199999999999996
1	33.0	0.01	1.7517195996169166	0.9229999999999999	0.9949	0.92	2.688	2.086	1.7699999999999996
0	5.001	0.04	1.2670356152734008	0.447	0.001	0.16399999999999998	1.5493	1.801	2.120000000000001
1	32.0	0.03	0.7876420042744309	0.983	0.9889	0.72	0.2742	0.8140000000000001	0.5500000000000007
1	13.45	0.27	0.9100222637465322	0.498	NA	NA	0.4706	1.062	1.540000000000001
1	33.0	0.49	0.3271829095652401	0.9670000000000001	0.9996	0.98	0.3359	0.904	1.6099999999999994
1	33.0	0.43	1.0980651619395574	0.9570000000000001	0.9995	0.98	0.4245	1.011	2.5699999999999994
1	33.0	0.53	1.3596368630608076	0.9540000000000001	0.9997	0.9840000000000001	1.0947	1.525	3.02
1	29.5	0.0	1.030049588759922	0.6679999999999999	0.9937	0.8640000000000001	0.261	0.831	0.7400000000000002
1	33.0	0.1	2.3184325242998858	0.914	0.9999	1.0	1.2659	1.6119999999999999	4.05
1	31.0	0.85	1.7884310881092305	0.929	0.9994	0.992	0.7459	1.347	3.0600000000000005
1	24.1	0.0	0.9227626607677479	0.9670000000000001	0.9377	0.5379999999999999	0.4253	1.012	0.9299999999999996
1	32.0	0.06	0.7869415866779949	0.389	0.7114	0.634	2.7859	2.105	0.29
1	33.0	0.6	0.7161396350533072	0.961	0.9998	0.998	0.5234	1.114	1.8200000000000005
1	24.5	0.05	0.3983445603030638	0.605	0.9703	0.7140000000000001	1.5147	1.785	1.48
1	33.0	0.39	1.7497204046104535	0.982	0.993	0.91	0.3133	0.872	1.3499999999999996
1	32.0	0.21	0.9543512824273972	0.948	0.9995	0.9840000000000001	0.0986	0.445	1.5500000000000007
1	35.0	0.85	2.067284093413224	0.9640000000000001	1.0	1.0	0.5727	1.161	5.2200000000000015
0	17.22	0.1	0.3207725045671392	0.5770000000000001	0.0006	0.004	2.7939999999999996	2.106	0.8900000000000006
1	22.8	0.26	0.8877615212405001	0.922	0.8803	0.6940000000000001	1.7581	1.817	1.66
0	16.53	0.18	0.3178720805232815	0.5660000000000001	0.0001	0.008	4.209	2.4659999999999997	0.1600000000000001
1	34.0	0.69	0.7484361917742369	0.977	0.9999	0.976	3.9565	2.3409999999999997	4.4
0	19.33	0.0	0.1023188907454461	0.223	0.0	0.0	0.1502	0.617	0.7300000000000004
1	34.0	0.67	2.18491206783743	0.9690000000000001	0.9998	0.988	0.3312	0.898	3.73
1	27.3	0.02	0.2443295599886299	0.787	0.9742	0.732	1.7775	1.8940000000000001	0.96
1	22.3	0.44	0.7891612287704401	0.932	0.9906	0.9540000000000001	4.7016	2.457	2.49
1	19.24	0.17	1.6636423372439355	0.96	0.9369	0.708	NA	NA	2.26
1	32.0	0.05	2.404717483779194	0.9790000000000001	0.9999	0.9940000000000001	0.5488	1.139	2.93
1	32.0	0.18	0.6755124703073615	0.3879999999999999	0.9437	0.866	0.0169	0.084	1.8400000000000007
1	24.8	0.0	0.052208902290939	0.713	0.9621	0.6579999999999999	0.7309	1.3359999999999999	0.0700000000000002
1	26.8	0.13	1.5073024658175835	0.804	0.9437	0.6779999999999999	0.7964	1.3840000000000001	1.3499999999999996
1	32.0	0.0	0.680301082152722	0.386	0.9402	0.904	1.4543	1.76	1.84
1	33.0	0.01	1.0573175176746972	0.456	0.8157	0.836	1.3219	1.696	1.56
1	31.0	0.01	1.2324193905242775	0.9790000000000001	0.9964	0.92	0.7635	1.318	2.03
0	12.11	0.05	1.2956827246853289	0.228	0.0001	0.078	0.2306	0.78	1.98
1	34.0	0.89	1.6939628896299261	0.955	1.0	1.0	0.1441	0.568	3.1499999999999995
0	32.0	0.04	0.3341840824552664	0.778	0.6052	0.642	0.1507	0.618	1.88
1	29.0	0.01	1.012236734055824	0.924	0.9998	0.998	2.0877	1.929	2.58
0	14.86	0.0	0.2598570618353238	0.245	0.0001	0.0	0.1494	0.58	0.3399999999999998
1	28.4	0.0	0.7523454301630442	0.475	0.9940000000000001	0.752	0.5953	1.182	1.5599999999999996
1	32.0	0.07	0.895657050307076	0.302	0.9968	0.866	0.0199	0.135	1.709999999999999
1	33.0	0.47	1.088272148726085	0.946	0.9999	0.998	3.3815	2.235	3.5900000000000007
1	29.8	0.04	1.2464466740083648	0.968	0.9977	0.784	0.7917	1.338	2.580000000000001
1	33.0	0.43	0.7808976933363853	0.9640000000000001	0.9999	0.988	4.2965	2.395	1.1799999999999995
1	29.7	0.81	1.7571448978272228	0.986	0.9825	0.966	4.7398	2.4619999999999997	1.3599999999999994
1	32.0	0.0	0.6184188592146743	0.267	0.9764	0.8340000000000001	0.2554	0.784	0.5
1	33.0	0.0	0.8338314734054955	0.29	0.9855	0.878	0.6247	1.207	0.6399999999999988
1	34.0	0.82	1.8095504385146288	0.9620000000000001	0.9999	0.998	6.3561	2.648	2.54
1	34.0	0.69	2.9471132475174024	0.935	0.9998	0.9840000000000001	NA	NA	4.78
1	26.2	0.69	1.6379850726102494	0.986	0.8019	0.534	9.2408	2.87	2.8200000000000003
1	28.5	0.0	0.9689492054103764	0.374	0.7726	0.7659999999999999	0.8268	1.406	0.5599999999999996
0	10.69	0.0	0.8194719263207672	0.47700000000000004	NA	NA	1.8285	1.912	1.4700000000000006
1	33.0	0.02	1.2486125665283752	0.972	0.9999	0.9620000000000001	0.3872	0.968	3.99
0	0.192	0.07	2.3441499442869	0.485	0.0	0.024	8.5127	2.977	1.8200000000000005
0	0.755	0.01	0.7287258545527517	0.12	0.0	0.004	0.6232	1.248	2.21
1	22.6	0.05	1.1513513258962882	0.899	0.992	0.0	0.3355	0.903	3.49
1	32.0	0.0	0.0118034598301426	0.782	0.9802	0.6920000000000001	0.2825	0.8270000000000001	0.5800000000000001
1	33.0	0.69	1.3758769267471254	0.956	NA	NA	2.103	1.933	0.54
1	32.0	0.01	0.5325739791292241	0.364	0.9185	0.7140000000000001	0.1637	0.611	1.17
1	34.0	0.81	1.6577968896450848	0.768	0.9999	0.978	2.1493	2.0140000000000002	2.420000000000001
1	28.6	0.0	0.8642123033549969	0.424	0.9359999999999999	0.82	0.005	0.004	1.0200000000000014
0	13.31	0.0	2.204772389485563	0.973	0.1491	0.258	0.8053	1.348	1.2799999999999994
1	31.0	0.01	0.2656575429136086	0.304	0.878	0.75	0.0702	0.349	0.0599999999999996
0	8.048	0.01	0.7786113823574082	0.157	0.0	0.0	1.9798	1.9609999999999999	1.6799999999999995
1	23.0	0.45	1.4064288986221711	0.9079999999999999	0.0357	0.22399999999999998	0.6314	1.213	1.3599999999999994
1	33.0	0.08	0.6847804599046884	0.738	0.8834	0.6759999999999999	0.3161	0.8759999999999999	2.39
1	33.0	0.04	0.4024573468809038	0.248	0.9654	0.8540000000000001	0.9443	1.4380000000000002	0.9800000000000004
1	33.0	0.31	2.5256492110437967	0.9570000000000001	1.0	0.998	0.5376	1.129	4.33
1	23.7	0.05	0.421479241817516	0.382	0.6483	0.59	1.9473	1.883	0.5
1	31.0	0.0	0.959537220577352	0.4529999999999999	0.9304	0.9	0.1696	0.624	1.709999999999999
1	29.1	0.53	0.5487798051919379	0.9670000000000001	0.9077	0.872	2.312	1.9909999999999999	0.0399999999999991
1	22.8	0.27	0.586086529206119	0.9690000000000001	0.3585	0.46399999999999997	1.0898	1.5219999999999998	0.5
1	32.0	0.0	0.7909022889814937	0.3829999999999999	0.9942	0.86	0.0441	0.23800000000000002	1.3099999999999987
1	26.5	0.05	0.7991584512789699	0.907	0.9981	0.9540000000000001	1.2252	1.591	1.8500000000000003
1	33.0	0.0	0.3154886489845992	0.941	0.9905	0.852	2.1909	1.9580000000000002	0.2199999999999997
1	29.7	0.22	0.1437205201962389	0.8640000000000001	0.9955	0.828	2.8864	2.127	0.9500000000000002
1	26.9	0.34	1.5898284952340047	0.821	1.0	0.966	2.8884	2.127	3.79
1	33.0	0.64	2.069310779916641	0.955	0.9994	0.96	0.0803	0.386	1.59
0	31.0	0.36	3.622273423858213	0.85	0.9999	1.0	4.8072	2.4730000000000003	5.190000000000001
1	29.1	0.01	0.6940078459654196	0.654	0.9277	0.578	0.3894	1.01	1.0100000000000016
0	1.5090000000000001	0.02	1.0064712506291698	0.337	0.0	0.018000000000000002	0.0561	0.325	1.41
1	22.5	0.66	2.5059235292018163	0.922	0.9907	0.9740000000000001	6.5533	2.6630000000000003	5.020000000000001
0	7.983	0.0	0.6875932333838433	0.275	0.0002	0.11	NA	NA	1.3199999999999985
1	33.0	0.39	1.7671080326436772	0.917	0.995	0.934	11.9354	2.988	1.3599999999999994
0	3.6460000000000004	0.0	0.4026582423852494	0.6509999999999999	0.0	0.006	1.089	1.521	0.7799999999999994
1	24.5	0.0	0.0359390291545736	0.721	0.8707	0.37200000000000005	4.2675	2.475	0.08
1	32.0	0.04	1.0387702245770134	0.4039999999999999	0.9744	0.9159999999999999	0.4378	1.065	1.049999999999999
1	33.0	0.0	1.0269392812957054	0.376	0.9915	0.88	0.1033	0.45899999999999996	1.3299999999999992
1	35.0	0.85	2.117288446562252	0.93	0.9998	0.9840000000000001	2.1809	1.955	2.49
1	26.2	0.0	0.9085843100160832	0.375	0.94	0.8759999999999999	0.1005	0.451	0.1100000000000012
1	33.0	0.26	0.5074854449531131	0.9159999999999999	0.9991	0.9620000000000001	0.3751	0.953	0.9900000000000002
1	24.1	0.65	1.7902233966538763	0.9640000000000001	0.9996	0.9940000000000001	1.1081	1.5330000000000001	2.080000000000001
1	26.5	0.87	2.6438677414368783	0.835	0.9938	0.892	9.1071	2.861	3.73
1	33.0	0.01	0.9112055837129088	0.7959999999999999	0.9312	0.552	0.1553	0.593	2.580000000000001
1	32.0	0.1	1.6338802968989092	0.73	0.6309	0.5920000000000001	4.9188	2.576	1.4000000000000004
0	0.018000000000000002	0.0	0.5710247508862705	0.713	0.0	0.004	0.4183	1.005	1.0399999999999991
1	33.0	0.11	2.042016534227728	0.945	1.0	0.998	0.8418	1.3719999999999999	5.0699999999999985
0	5.977	0.01	2.4148384508958958	0.584	0.0001	0.013999999999999999	2.9278	2.219	3.4600000000000013
1	32.0	0.07	1.3031988792965397	0.392	0.9286	0.8320000000000001	2.4938	2.113	0.5099999999999998
1	31.0	0.34	0.8081844788698196	0.9690000000000001	0.9999	0.998	1.0228	1.484	2.87
1	31.0	0.14	0.3544099655101766	0.521	0.7959	0.5920000000000001	0.0574	0.297	0.2300000000000004
1	32.0	0.16	0.7130686038149331	0.937	0.9998	0.99	0.3378	0.943	2.5500000000000007
1	31.0	0.15	0.9189771158889636	0.325	0.6823	0.638	1.6176	1.828	1.5500000000000007
1	25.2	0.0	0.7214516526781568	0.349	0.0933	0.604	0.5364	1.127	0.6500000000000004
1	23.4	0.0	0.2494194167157679	0.9390000000000001	0.9711	0.858	2.1333	1.9409999999999998	0.6200000000000001
0	10.62	0.03	0.5393455802946585	0.706	0.0	0.013999999999999999	NA	NA	0.7799999999999994
1	32.0	0.47	1.8481502114986408	0.948	0.9985	1.0	0.4917	1.083	1.6800000000000006
1	25.2	0.18	2.103002043293559	0.941	0.9994	0.9540000000000001	0.4288	1.016	3.1099999999999994
1	33.0	0.79	0.90985469296535	0.951	0.9933	0.848	0.0239	0.161	0.91
1	14.21	0.67	0.6166997424208914	0.856	0.1281	0.322	0.7536	1.311	1.8600000000000003
1	34.0	0.32	2.5503399572090535	0.9840000000000001	0.9999	0.99	2.4929	2.041	3.49
1	29.7	0.3	0.8276203922415041	0.9179999999999999	0.9964	0.9159999999999999	0.1663	0.617	0.7899999999999991
0	16.08	0.01	0.3943924647039888	0.695	0.0	0.016	NA	NA	0.7799999999999994
1	20.9	0.49	1.4244367995533898	0.956	0.5882	0.6920000000000001	0.3816	0.961	1.08
0	0.594	0.0	0.0962608167446493	0.341	0.0	0.0	1.1516	1.609	0.9000000000000004
1	34.0	0.77	1.8240702275897984	0.9490000000000001	1.0	1.0	2.8088	2.109	3.4799999999999995
0	10.41	0.02	1.7652315414922224	0.52	0.0001	0.032	0.18100000000000002	0.648	2.12
1	32.0	0.22	0.4279557435637171	0.919	0.9994	0.946	0.293	0.843	1.81
1	32.0	0.1	1.0808310630368991	0.97	0.9961	0.9179999999999999	0.0404	0.22	1.0100000000000016
1	32.0	0.08	0.1068007273452962	0.917	0.9995	0.956	1.2281	1.5930000000000002	0.3599999999999994
1	32.0	0.0	0.545914609827459	0.304	0.7562	0.56	0.1563	0.595	1.709999999999999
1	32.0	0.51	1.0456303604858903	0.95	NA	NA	2.5216	2.048	0.1099999999999998
1	32.0	0.7	0.8347857235270614	0.9359999999999999	0.9994	0.968	0.1972	0.7170000000000001	0.4800000000000004
1	34.0	0.38	2.32699344592298	0.937	0.9999	0.982	3.0716	2.1719999999999997	3.63
1	26.4	0.0	0.6563138736118134	0.956	0.9964	0.96	0.1451	0.57	0.7400000000000002
1	33.0	0.45	1.8078685974418616	0.986	0.9989	0.938	0.124	0.517	3.0500000000000007
1	33.0	0.26	1.3005689764120183	0.9109999999999999	0.9999	0.998	1.5819	1.751	3.5800000000000014
1	33.0	0.0	1.0780848397098868	0.961	0.9998	0.9840000000000001	0.9613	1.4480000000000002	2.33
0	20.8	0.28	1.4699235478790065	0.674	0.0001	0.022000000000000002	1.1157	1.589	2.4400000000000004
1	33.0	0.54	1.9831651328660258	0.958	0.9996	0.998	1.8559999999999999	1.8530000000000002	2.7700000000000005
1	31.0	0.78	1.5220737222126677	0.9570000000000001	1.0	0.998	0.7134	1.281	3.73
1	25.2	0.08	1.9172447770699144	0.9129999999999999	0.9944	0.8540000000000001	5.9067	2.603	2.3999999999999995
1	33.0	0.81	1.4649007735058417	0.927	0.9998	0.976	1.7147	1.8030000000000002	2.2
1	27.7	0.0	1.1400933283264856	0.958	0.6103	0.5479999999999999	4.058	2.356	1.3599999999999994
1	29.3	0.67	1.6624064335166069	0.718	NA	NA	5.4098	2.647	3.140000000000001
1	32.0	0.5	1.7023121296465822	0.94	0.9997	0.9259999999999999	0.1212	0.51	3.69
1	33.0	0.74	1.8552002202602949	0.925	0.9971	0.0	3.9894	2.346	4.34
1	24.6	0.08	1.0815374834494829	0.299	0.1487	0.652	0.3346	0.902	1.87
1	26.4	0.39	1.0193460275698651	0.845	0.991	0.9359999999999999	0.1838	0.654	2.1300000000000003
0	19.49	0.29	1.3382953470860954	0.897	0.2275	0.168	0.24100000000000002	0.76	1.58
1	35.0	0.49	2.1978502345458866	0.904	0.9999	0.9740000000000001	NA	NA	4.670000000000001
1	25.3	0.38	1.6288223667050274	0.9259999999999999	0.9987	0.992	4.0212	2.351	2.8200000000000003
1	32.0	0.19	1.0313544036100957	0.838	0.9999	0.98	0.1528	0.588	2.580000000000001
1	32.0	0.0	0.7773752426772991	0.374	0.98	0.9179999999999999	0.017	0.11599999999999999	1.59
1	34.0	0.28	1.6722447119015305	0.9309999999999999	1.0	1.0	4.2485	2.3890000000000002	3.88
1	34.0	0.22	2.0973915025680947	0.887	0.9999	0.996	4.0765	2.358	4.8
1	34.0	0.42	0.9759033706107108	0.89	0.9956	0.91	1.0338	1.49	1.59
1	32.0	0.44	2.3988892076433417	0.895	0.9999	0.996	6.313	2.6439999999999997	4.88
1	24.2	0.79	1.6094575800468882	0.977	0.9924	0.932	4.3671	2.406	1.3599999999999994
1	31.0	0.34	0.7765692951940173	0.8590000000000001	NA	NA	0.4162	1.002	3.4000000000000004
1	23.1	0.0	0.7054645368521884	0.9540000000000001	0.8155	0.7340000000000001	0.2892	0.8370000000000001	1.6000000000000003
1	27.8	0.0	0.6673853222339071	0.68	0.9390000000000001	0.682	0.21899999999999997	0.759	0.9299999999999996
1	29.9	0.0	0.3808789498948662	0.627	0.9073	0.736	0.016	0.078	0.4800000000000004
1	29.1	0.25	1.3845436032601135	0.541	0.0059	0.04	1.5959	1.755	1.6100000000000003
1	34.0	0.91	2.1705566824565024	0.9690000000000001	0.9999	1.0	12.502	3.008	3.71
0	12.44	0.0	0.6480733770261677	0.495	0.0002	0.046	0.4121	1.036	1.4700000000000006
1	23.8	0.1	0.1223875181313513	0.937	0.6197	0.78	0.4632	1.054	0.2800000000000002
0	12.52	0.02	0.7141342056563742	0.327	0.0	0.004	0.2762	0.856	1.1800000000000006
1	34.0	0.76	1.9441701949414347	0.9470000000000001	0.9998	0.9940000000000001	2.4028	2.015	4.44
0	9.65	0.0	0.1146336981123702	0.8590000000000001	0.0163	0.272	0.0513	0.303	0.7799999999999994
1	33.0	0.33	1.4735837490708066	0.9229999999999999	1.0	0.998	1.0864	1.52	3.1800000000000006
0	18.01	0.14	0.9199468861941794	0.9440000000000001	0.0092	0.268	0.4672	1.058	0.7400000000000002
1	32.0	0.26	1.1468583279340685	0.9620000000000001	0.9999	0.996	0.2015	0.725	2.7700000000000005
0	22.3	0.15	0.9199468861941794	0.9690000000000001	0.0235	0.27399999999999997	0.8717	1.392	0.7400000000000002
1	25.8	0.0	0.8420628941619738	0.342	0.9328	0.698	1.0487	1.5490000000000002	1.59
0	16.47	0.02	0.0222661087918489	0.753	0.0001	0.042	0.047	0.284	1.080000000000001
1	32.0	0.01	0.5254409713763749	0.3329999999999999	0.9620000000000001	0.778	0.4697	1.061	0.3100000000000005
1	33.0	0.0	0.6771934582215303	0.42200000000000004	0.9915	0.884	0.0317	0.174	1.3500000000000003
1	33.0	0.01	1.3855940704117014	0.9359999999999999	0.9985	0.914	4.9825	2.497	2.7299999999999995
1	32.0	0.06	0.0155751391825009	0.935	0.9998	0.958	0.07400000000000001	0.363	0.7400000000000002
1	33.0	0.0	0.7995176262029666	0.344	0.991	0.892	0.4645	1.055	0.6399999999999988
1	33.0	0.32	0.4794399488266332	0.95	0.9998	0.992	0.5986	1.227	1.6899999999999995
1	31.0	0.01	0.9620765198856124	0.618	0.9868	0.888	2.8433	2.2	1.37
1	34.0	0.64	1.3535802627497258	0.97	1.0	1.0	1.2086	1.5830000000000002	5.82
1	32.0	0.01	0.1407552298442413	0.904	0.9996	0.9259999999999999	1.4608	1.699	0.4500000000000002
1	23.2	0.26	1.0306731844010024	0.9520000000000001	NA	NA	1.3555	1.653	4.7200000000000015
1	24.4	0.02	1.9662190734763743	0.927	0.9997	0.9540000000000001	5.242000000000001	2.528	4.869999999999999
1	33.0	0.0	0.1779144177331718	0.677	0.9697	0.6679999999999999	0.8724	1.393	0.7799999999999994
0	9.671	0.01	0.9020481202165752	0.742	0.0007	0.057999999999999996	0.1077	0.47200000000000003	1.87
1	26.2	0.0	1.4564025970254264	0.983	0.9953	0.93	0.1159	0.496	1.3499999999999996
0	25.5	0.12	0.1333984457565346	0.616	0.0044	0.068	1.1589	1.5590000000000002	0.8600000000000003
1	32.0	0.0	0.5308747043223545	0.845	0.8598	0.624	0.1308	0.57	0.7799999999999994
0	11.17	0.11	1.2190465686589196	0.9179999999999999	0.4481	0.272	1.304	1.629	2.4400000000000004
1	34.0	0.72	2.3599456111459034	0.9840000000000001	0.9999	0.998	7.5491	2.7510000000000003	4.02
0	21.6	0.86	2.473379197680307	0.895	0.9465	0.7020000000000001	7.3855	2.736	3.4799999999999995
1	32.0	0.02	0.4340386514051111	0.35200000000000004	0.9483	0.7979999999999999	1.5098	1.7830000000000001	1.09
1	22.8	0.32	2.5966803727017482	0.982	0.9995	0.9620000000000001	0.3546	0.9279999999999999	3.69
1	29.1	0.24	0.8810894981932184	0.8859999999999999	NA	NA	0.1518	0.621	2.84
1	33.0	0.76	2.318896581616191	0.968	0.9998	0.9840000000000001	0.7438	1.305	3.38
1	33.0	0.01	0.9177656851528476	0.5379999999999999	0.9821	0.89	0.015	0.07200000000000001	1.84
1	32.0	0.04	0.4207580767770647	0.943	0.9942	0.932	0.0632	0.355	0.7400000000000002
1	33.0	0.14	1.5459233454996533	0.934	0.9948	0.852	0.7909	1.337	2.2300000000000004
1	34.0	0.69	1.0495723614640105	0.929	0.9999	0.9640000000000001	0.0765	0.405	3.99
1	33.0	0.05	1.1132062361607138	0.9229999999999999	0.9956	0.9159999999999999	0.1886	0.664	1.739999999999999
1	32.0	0.1	0.6828733395804927	0.935	0.995	0.858	1.5312	1.73	2.2
1	33.0	0.11	0.6835388360463159	0.953	0.9993	0.988	4.3657	2.406	0.9500000000000002
1	33.0	0.41	1.835760318975096	0.985	0.9999	0.992	6.4996	2.661	3.73
1	33.0	0.2	1.6811151232908306	0.937	0.9999	0.998	3.0332	2.1630000000000003	2.84
1	31.0	0.05	0.6233463556586194	0.97	0.9998	0.998	0.3272	0.929	2.5500000000000007
1	32.0	0.85	2.3956521261345296	0.965	0.9999	1.0	4.0531	2.355	4.25
1	23.9	0.72	1.7047105083797105	0.833	0.9897	0.754	0.767	1.321	3.4000000000000004
1	31.0	0.76	0.9981193369571364	0.941	0.9997	0.9740000000000001	2.9318	2.1390000000000002	1.7000000000000002
1	34.0	0.81	2.4641472458766938	0.893	0.9999	0.9940000000000001	1.9975	1.901	3.82
1	32.0	0.07	1.198596108228978	0.925	0.9999	0.996	2.0512	1.985	3.5800000000000014
1	33.0	0.61	1.2394719571779242	0.935	0.9999	0.998	1.7548	1.8159999999999998	2.58
1	33.0	0.32	1.318709289058875	0.9670000000000001	0.9943	0.852	1.2378	1.597	0.8900000000000006
1	33.0	0.32	1.0729492302177432	0.9440000000000001	0.9958	0.9640000000000001	0.1101	0.479	0.91
1	25.6	0.56	1.5183530897858255	0.948	0.9903	0.97	0.39899999999999997	0.982	4.48
0	16.97	0.07	0.3473582705315585	0.648	0.0	0.016	2.0425	1.982	0.4100000000000001
1	26.5	0.0	1.2138744119983935	0.748	0.9633	0.59	0.1076	0.506	1.75
1	26.9	0.0	0.8834195288369108	0.672	0.953	0.636	0.0848	0.435	3.0600000000000005
1	32.0	0.06	2.0011113333971604	0.953	0.9990000000000001	0.9359999999999999	0.4109	0.996	4.32
1	26.1	0.03	0.2209583059702208	0.912	0.9888	0.888	0.0472	0.252	0.2300000000000004
1	31.0	0.02	0.6418462151011539	0.943	0.9953	0.9520000000000001	0.0841	0.39799999999999996	0.7900000000000009
1	33.0	0.01	1.0133487911594259	0.573	0.9944	0.89	3.6306	2.28	0.6500000000000004
1	32.0	0.45	1.3496685739832759	0.9590000000000001	0.9994	0.996	2.7487	2.0980000000000003	3.1900000000000004
1	32.0	0.0	0.7138543672005838	0.449	0.9629	0.8140000000000001	0.1097	0.512	0.2599999999999998
0	19.06	0.04	2.343383897701126	0.9690000000000001	0.5423	0.504	0.9761	1.4569999999999999	1.5700000000000005
1	33.0	0.0	0.582813656125861	0.5489999999999999	0.9946	0.9259999999999999	1.5747	1.8119999999999998	1.7199999999999989
1	33.0	0.0	1.1260654692294856	0.4039999999999999	0.9465	0.818	0.0753	0.401	1.8400000000000007
1	29.8	0.06	0.9577729297889044	0.831	0.9749	0.634	0.026000000000000002	0.142	3.24
1	32.0	0.69	0.9935729954531816	0.9520000000000001	0.9992	0.992	0.2144	0.715	1.6000000000000003
